Loyalty Number,Loyalty_ID
144063,144063
144082,144082
144103,144103
144111,144111
144114,144114
144148,144148
144153,144153
144186,144186
144223,144223
144249,144249
144252,144252
144255,144255
144261,144261
144267,144267
144301,144301
144303,144303
144329,144329
144349,144349
144355,144355
144356,144356
144423,144423
144443,144443
144445,144445
144489,144489
144496,144496
144498,144498
144513,144513
144514,144514
144523,144523
144560,144560
144561,144561
144565,144565
144593,144593
144615,144615
144633,144633
144641,144641
144661,144661
144668,144668
144671,144671
144680,144680
144695,144695
144702,144702
144728,144728
144756,144756
144762,144762
144768,144768
144791,144791
144830,144830
144858,144858
144868,144868
144872,144872
144879,144879
144891,144891
144915,144915
144920,144920
144936,144936
144953,144953
144977,144977
144981,144981
144982,144982
144987,144987
145017,145017
145046,145046
145069,145069
145087,145087
145135,145135
145138,145138
145146,145146
145193,145193
145214,145214
145220,145220
145227,145227
145229,145229
145232,145232
145267,145267
145292,145292
145297,145297
145300,145300
145322,145322
145323,145323
145383,145383
145402,145402
145407,145407
145410,145410
145421,145421
145449,145449
145460,145460
145480,145480
145513,145513
145521,145521
145552,145552
145631,145631
145666,145666
145688,145688
145691,145691
145693,145693
145703,145703
145733,145733
145774,145774
145798,145798
145821,145821
145833,145833
145882,145882
145911,145911
145912,145912
145925,145925
145927,145927
145988,145988
145993,145993
146005,146005
146037,146037
146064,146064
146067,146067
146083,146083
146086,146086
146090,146090
146099,146099
146110,146110
146116,146116
146150,146150
146215,146215
146249,146249
146258,146258
146261,146261
146290,146290
146297,146297
146342,146342
146354,146354
146375,146375
146380,146380
146400,146400
146401,146401
146449,146449
146512,146512
146517,146517
146527,146527
146572,146572
146612,146612
146621,146621
146641,146641
146646,146646
146681,146681
146688,146688
146702,146702
146704,146704
146759,146759
146763,146763
146789,146789
146805,146805
146814,146814
146834,146834
146836,146836
146839,146839
146887,146887
146942,146942
147024,147024
147039,147039
147061,147061
147064,147064
147100,147100
147125,147125
147150,147150
147172,147172
147241,147241
147244,147244
147251,147251
147272,147272
147273,147273
147345,147345
147400,147400
147408,147408
147415,147415
147463,147463
147466,147466
147573,147573
147682,147682
147687,147687
147697,147697
147700,147700
147707,147707
147733,147733
147745,147745
147754,147754
147759,147759
147772,147772
147783,147783
147804,147804
147864,147864
147865,147865
147882,147882
147891,147891
147898,147898
147906,147906
147908,147908
147924,147924
147928,147928
147956,147956
147960,147960
147985,147985
147989,147989
148017,148017
148027,148027
148033,148033
148036,148036
148052,148052
148060,148060
148061,148061
148111,148111
148144,148144
148197,148197
148208,148208
148216,148216
148218,148218
148234,148234
148238,148238
148247,148247
148258,148258
148263,148263
148289,148289
148296,148296
148322,148322
148339,148339
148360,148360
148371,148371
148381,148381
148382,148382
148408,148408
148410,148410
148419,148419
148429,148429
148445,148445
148450,148450
148486,148486
148487,148487
148493,148493
148561,148561
148570,148570
148611,148611
148612,148612
148621,148621
148622,148622
148641,148641
148677,148677
148690,148690
148710,148710
148725,148725
148744,148744
148749,148749
148754,148754
148766,148766
148767,148767
148769,148769
148781,148781
148810,148810
148821,148821
148895,148895
148915,148915
148928,148928
148951,148951
148981,148981
149006,149006
149090,149090
149142,149142
149153,149153
149166,149166
149189,149189
149190,149190
149207,149207
149225,149225
149227,149227
149240,149240
149247,149247
149251,149251
149279,149279
149297,149297
149318,149318
149353,149353
149430,149430
149433,149433
149438,149438
149440,149440
149456,149456
149462,149462
149542,149542
149549,149549
149560,149560
149594,149594
149609,149609
149628,149628
149652,149652
149655,149655
149690,149690
149702,149702
149704,149704
149729,149729
149734,149734
149739,149739
149766,149766
149782,149782
149786,149786
149798,149798
149841,149841
149850,149850
149864,149864
149884,149884
149911,149911
149912,149912
149930,149930
149963,149963
149981,149981
150004,150004
150026,150026
150054,150054
150074,150074
150103,150103
150115,150115
150123,150123
150134,150134
150136,150136
150141,150141
150150,150150
150153,150153
150197,150197
150218,150218
150233,150233
150245,150245
150253,150253
150260,150260
150291,150291
150301,150301
150365,150365
150383,150383
150436,150436
150468,150468
150475,150475
150489,150489
150528,150528
150554,150554
150590,150590
150596,150596
150625,150625
150637,150637
150671,150671
150701,150701
150744,150744
150751,150751
150753,150753
150771,150771
150778,150778
150828,150828
150840,150840
150846,150846
150861,150861
150889,150889
150897,150897
150899,150899
150986,150986
150989,150989
151009,151009
151010,151010
151017,151017
151021,151021
151030,151030
151036,151036
151058,151058
151071,151071
151081,151081
151138,151138
151146,151146
151169,151169
151170,151170
151193,151193
151215,151215
151306,151306
151377,151377
151399,151399
151429,151429
151438,151438
151483,151483
151499,151499
151526,151526
151552,151552
151554,151554
151559,151559
151571,151571
151596,151596
151607,151607
151622,151622
151627,151627
151638,151638
151639,151639
151651,151651
151655,151655
151682,151682
151686,151686
151692,151692
151707,151707
151718,151718
151737,151737
151748,151748
151768,151768
151782,151782
151796,151796
151821,151821
151837,151837
151845,151845
151869,151869
151870,151870
151883,151883
151891,151891
151897,151897
151901,151901
151915,151915
151949,151949
151958,151958
151963,151963
151967,151967
151972,151972
152007,152007
152012,152012
152014,152014
152016,152016
152029,152029
152103,152103
152109,152109
152148,152148
152171,152171
152172,152172
152206,152206
152227,152227
152244,152244
152267,152267
152276,152276
152290,152290
152298,152298
152305,152305
152307,152307
152329,152329
152355,152355
152358,152358
152387,152387
152395,152395
152406,152406
152423,152423
152424,152424
152442,152442
152465,152465
152486,152486
152489,152489
152495,152495
152499,152499
152530,152530
152541,152541
152565,152565
152594,152594
152598,152598
152660,152660
152740,152740
152741,152741
152745,152745
152754,152754
152775,152775
152778,152778
152786,152786
152820,152820
152832,152832
152926,152926
152933,152933
152936,152936
152942,152942
152954,152954
152980,152980
152988,152988
153002,153002
153003,153003
153008,153008
153042,153042
153072,153072
153075,153075
153146,153146
153169,153169
153193,153193
153202,153202
153221,153221
153225,153225
153298,153298
153316,153316
153321,153321
153334,153334
153379,153379
153386,153386
153395,153395
153419,153419
153435,153435
153438,153438
153483,153483
153512,153512
153515,153515
153586,153586
153600,153600
153626,153626
153629,153629
153647,153647
153667,153667
153736,153736
153755,153755
153778,153778
153807,153807
153836,153836
153843,153843
153867,153867
153902,153902
153943,153943
153953,153953
153968,153968
153970,153970
153973,153973
153982,153982
153984,153984
153987,153987
153998,153998
154003,154003
154046,154046
154069,154069
154070,154070
154075,154075
154136,154136
154143,154143
154172,154172
154173,154173
154175,154175
154197,154197
154216,154216
154219,154219
154235,154235
154242,154242
154244,154244
154245,154245
154291,154291
154320,154320
154349,154349
154353,154353
154398,154398
154413,154413
154414,154414
154416,154416
154431,154431
154435,154435
154446,154446
154461,154461
154480,154480
154497,154497
154512,154512
154530,154530
154533,154533
154542,154542
154556,154556
154606,154606
154625,154625
154644,154644
154652,154652
154675,154675
154682,154682
154683,154683
154720,154720
154726,154726
154733,154733
154736,154736
154776,154776
154782,154782
154798,154798
154807,154807
154811,154811
154821,154821
154835,154835
154843,154843
154855,154855
154864,154864
154868,154868
154881,154881
154931,154931
154944,154944
154945,154945
154958,154958
154981,154981
154990,154990
154996,154996
155002,155002
155008,155008
155019,155019
155061,155061
155074,155074
155083,155083
155114,155114
155118,155118
155157,155157
155176,155176
155179,155179
155193,155193
155200,155200
155225,155225
155253,155253
155256,155256
155297,155297
155336,155336
155348,155348
155354,155354
155357,155357
155374,155374
155382,155382
155384,155384
155401,155401
155403,155403
155414,155414
155456,155456
155463,155463
155488,155488
155495,155495
155531,155531
155557,155557
155568,155568
155611,155611
155617,155617
155623,155623
155662,155662
155690,155690
155701,155701
155751,155751
155763,155763
155783,155783
155791,155791
155795,155795
155820,155820
155823,155823
155874,155874
155893,155893
155900,155900
155905,155905
155910,155910
155917,155917
155935,155935
155942,155942
155947,155947
155964,155964
155965,155965
155968,155968
155994,155994
156009,156009
156031,156031
156054,156054
156058,156058
156071,156071
156083,156083
156118,156118
156128,156128
156138,156138
156166,156166
156181,156181
156194,156194
156198,156198
156205,156205
156217,156217
156305,156305
156313,156313
156355,156355
156364,156364
156372,156372
156382,156382
156420,156420
156431,156431
156444,156444
156457,156457
156519,156519
156568,156568
156578,156578
156603,156603
156618,156618
156666,156666
156667,156667
156673,156673
156684,156684
156692,156692
156700,156700
156721,156721
156730,156730
156824,156824
156851,156851
156868,156868
156870,156870
156871,156871
156877,156877
156879,156879
156930,156930
156948,156948
156949,156949
156959,156959
156991,156991
157005,157005
157018,157018
157065,157065
157100,157100
157102,157102
157126,157126
157132,157132
157137,157137
157158,157158
157195,157195
157205,157205
157212,157212
157232,157232
157283,157283
157300,157300
157308,157308
157311,157311
157330,157330
157338,157338
157366,157366
157379,157379
157387,157387
157419,157419
157427,157427
157462,157462
157477,157477
157499,157499
157518,157518
157520,157520
157526,157526
157566,157566
157580,157580
157586,157586
157658,157658
157670,157670
157672,157672
157674,157674
157704,157704
157712,157712
157722,157722
157729,157729
157731,157731
157755,157755
157766,157766
157771,157771
157804,157804
157813,157813
157816,157816
157862,157862
157883,157883
157911,157911
157917,157917
157923,157923
157950,157950
157971,157971
157972,157972
157974,157974
157983,157983
158171,158171
158181,158181
158183,158183
158211,158211
158226,158226
158247,158247
158314,158314
158319,158319
158326,158326
158336,158336
158359,158359
158388,158388
158400,158400
158508,158508
158533,158533
158544,158544
158560,158560
158571,158571
158591,158591
158623,158623
158625,158625
158650,158650
158659,158659
158678,158678
158680,158680
158708,158708
158744,158744
158745,158745
158794,158794
158840,158840
158874,158874
158881,158881
158885,158885
158912,158912
158917,158917
158969,158969
158994,158994
159001,159001
159079,159079
159080,159080
159092,159092
159114,159114
159119,159119
159124,159124
159188,159188
159204,159204
159209,159209
159233,159233
159234,159234
159253,159253
159272,159272
159275,159275
159282,159282
159329,159329
159344,159344
159351,159351
159359,159359
159364,159364
159379,159379
159407,159407
159447,159447
159448,159448
159476,159476
159484,159484
159488,159488
159500,159500
159523,159523
159525,159525
159531,159531
159533,159533
159549,159549
159575,159575
159629,159629
159688,159688
159696,159696
159720,159720
159722,159722
159729,159729
159741,159741
159751,159751
159800,159800
159817,159817
159818,159818
159856,159856
159863,159863
159884,159884
159896,159896
159913,159913
159934,159934
159937,159937
159942,159942
159953,159953
160012,160012
160062,160062
160065,160065
160086,160086
160115,160115
160120,160120
160143,160143
160154,160154
160174,160174
160180,160180
160192,160192
160228,160228
160250,160250
160263,160263
160266,160266
160269,160269
160308,160308
160324,160324
160326,160326
160356,160356
160373,160373
160439,160439
160441,160441
160471,160471
160513,160513
160516,160516
160558,160558
160570,160570
160583,160583
160658,160658
160686,160686
160699,160699
160707,160707
160723,160723
160728,160728
160730,160730
160740,160740
160773,160773
160779,160779
